date,compute_type,customer_segment,compute_hours
2025-05-10,GPU Training,Research/Academic,2402
2025-05-10,GPU Inference,Enterprise,14343
2025-05-10,GPU Inference,Mid-Market,6239
2025-05-10,GPU Inference,Startup,5456
2025-05-10,GPU Inference,Research/Academic,1015
2025-05-10,CPU Batch,Enterprise,5029
2025-05-10,CPU Batch,Mid-Market,2842
2025-05-10,CPU Batch,Startup,625
2025-05-10,CPU Batch,Research/Academic,1091
2025-05-10,CPU Interactive,Enterprise,3015
2025-05-10,CPU Interactive,Mid-Market,1867
2025-05-10,CPU Interactive,Startup,1204
2025-05-10,CPU Interactive,Research/Academic,1459
2025-05-11,GPU Training,Enterprise,16246
2025-05-11,GPU Training,Mid-Market,6899
2025-05-11,GPU Training,Startup,3348
2025-05-11,GPU Training,Research/Academic,2635
2025-05-11,GPU Inference,Enterprise,12486
2025-05-11,GPU Inference,Mid-Market,6324
2025-05-11,GPU Inference,Startup,4927
2025-05-11,GPU Inference,Research/Academic,888
2025-05-11,CPU Batch,Enterprise,4233
2025-05-11,CPU Batch,Mid-Market,2533
2025-05-11,CPU Batch,Startup,639
2025-05-11,CPU Batch,Research/Academic,954
2025-05-11,CPU Interactive,Enterprise,2669
2025-05-11,CPU Interactive,Mid-Market,1683
2025-05-11,CPU Interactive,Startup,987
2025-05-11,CPU Interactive,Research/Academic,1508
2025-05-12,GPU Training,Enterprise,21567
2025-05-12,GPU Training,Mid-Market,8108
2025-05-12,GPU Training,Startup,4108
2025-05-12,GPU Training,Research/Academic,3555
2025-05-12,GPU Inference,Enterprise,19280
2025-05-12,GPU Inference,Mid-Market,10540
2025-05-12,GPU Inference,Startup,7360
2025-05-12,GPU Inference,Research/Academic,1567
2025-05-12,CPU Batch,Enterprise,7609
2025-05-12,CPU Batch,Mid-Market,3689
2025-05-12,CPU Batch,Startup,1298
2025-05-12,CPU Batch,Research/Academic,1646
2025-05-12,CPU Interactive,Enterprise,5276
2025-05-12,CPU Interactive,Mid-Market,2506
2025-05-12,CPU Interactive,Startup,1888
2025-05-12,CPU Interactive,Research/Academic,2848
2025-05-13,GPU Training,Enterprise,24888
2025-05-13,GPU Training,Mid-Market,9029
2025-05-13,GPU Training,Startup,4936
2025-05-13,GPU Training,Research/Academic,3606
2025-05-13,GPU Inference,Enterprise,20328
2025-05-13,GPU Inference,Mid-Market,11344
2025-05-13,GPU Inference,Startup,7662
2025-05-13,GPU Inference,Research/Academic,1778
2025-05-13,CPU Batch,Enterprise,7842
2025-05-13,CPU Batch,Mid-Market,4103
2025-05-13,CPU Batch,Startup,1127
2025-05-13,CPU Batch,Research/Academic,1557
2025-05-13,CPU Interactive,Enterprise,6160
2025-05-13,CPU Interactive,Mid-Market,3258
2025-05-13,CPU Interactive,Startup,2223
2025-05-13,CPU Interactive,Research/Academic,2889
2025-05-14,GPU Training,Enterprise,24369
2025-05-14,GPU Training,Mid-Market,9204
2025-05-14,GPU Training,Startup,4745
2025-05-14,GPU Training,Research/Academic,4414
2025-05-14,GPU Inference,Enterprise,20390
2025-05-14,GPU Inference,Mid-Market,9681
2025-05-14,GPU Inference,Startup,8872
2025-05-14,GPU Inference,Research/Academic,1473
2025-05-14,CPU Batch,Enterprise,7734
2025-05-14,CPU Batch,Mid-Market,3996
2025-05-14,CPU Batch,Startup,1280
2025-05-14,CPU Batch,Research/Academic,2030
2025-05-14,CPU Interactive,Enterprise,5507
2025-05-14,CPU Interactive,Mid-Market,3792
2025-05-14,CPU Interactive,Startup,2153
2025-05-14,CPU Interactive,Research/Academic,3184
2025-05-15,GPU Training,Enterprise,23009
2025-05-15,GPU Training,Mid-Market,9765
2025-05-15,GPU Training,Startup,4551
2025-05-15,GPU Training,Research/Academic,4143
2025-05-15,GPU Inference,Enterprise,19491
2025-05-15,GPU Inference,Mid-Market,10799
2025-05-15,GPU Inference,Startup,9740
2025-05-15,GPU Inference,Research/Academic,1663
2025-05-15,CPU Batch,Enterprise,8214
2025-05-15,CPU Batch,Mid-Market,4485
2025-05-15,CPU Batch,Startup,1118
2025-05-15,CPU Batch,Research/Academic,1969
2025-05-15,CPU Interactive,Enterprise,6126
2025-05-15,CPU Interactive,Mid-Market,3334
2025-05-15,CPU Interactive,Startup,2302
2025-05-15,CPU Interactive,Research/Academic,3198
2025-05-16,GPU Training,Enterprise,20935
2025-05-16,GPU Training,Mid-Market,8588
2025-05-16,GPU Training,Startup,3674
2025-05-16,GPU Training,Research/Academic,4528
2025-05-16,GPU Inference,Enterprise,21426
2025-05-16,GPU Inference,Mid-Market,10891
2025-05-16,GPU Inference,Startup,8171
2025-05-16,GPU Inference,Research/Academic,1491
2025-05-16,CPU Batch,Enterprise,7424
2025-05-16,CPU Batch,Mid-Market,4616
2025-05-16,CPU Batch,Startup,1081
2025-05-16,CPU Batch,Research/Academic,1395
2025-05-16,CPU Interactive,Enterprise,5821
2025-05-16,CPU Interactive,Mid-Market,3371
2025-05-16,CPU Interactive,Startup,2537
2025-05-16,CPU Interactive,Research/Academic,3156
2025-05-17,GPU Training,Enterprise,18606
2025-05-17,GPU Training,Mid-Market,6659
2025-05-17,GPU Training,Startup,2573
2025-05-17,GPU Training,Research/Academic,3036
2025-05-17,GPU Inference,Enterprise,14426
2025-05-17,GPU Inference,Mid-Market,7115
2025-05-17,GPU Inference,Startup,5763
2025-05-17,GPU Inference,Research/Academic,1047
2025-05-17,CPU Batch,Enterprise,4883
2025-05-17,CPU Batch,Mid-Market,3056
2025-05-17,CPU Batch,Startup,981
2025-05-17,CPU Batch,Research/Academic,1123
2025-05-17,CPU Interactive,Enterprise,3122
2025-05-17,CPU Interactive,Mid-Market,1566
2025-05-17,CPU Interactive,Startup,1241
2025-05-17,CPU Interactive,Research/Academic,1847
2025-05-18,GPU Training,Enterprise,15649
2025-05-18,GPU Training,Mid-Market,6431
2025-05-18,GPU Training,Startup,3306
2025-05-18,GPU Training,Research/Academic,2963
2025-05-18,GPU Inference,Enterprise,13582
2025-05-18,GPU Inference,Mid-Market,7488
2025-05-18,GPU Inference,Startup,5180
2025-05-18,GPU Inference,Research/Academic,1077
2025-05-18,CPU Batch,Enterprise,4372
2025-05-18,CPU Batch,Mid-Market,2204
2025-05-18,CPU Batch,Startup,694
2025-05-18,CPU Batch,Research/Academic,1016
2025-05-18,CPU Interactive,Enterprise,2685
2025-05-18,CPU Interactive,Mid-Market,1360
2025-05-18,CPU Interactive,Startup,938
2025-05-18,CPU Interactive,Research/Academic,1334
2025-05-19,GPU Training,Enterprise,21461
2025-05-19,GPU Training,Mid-Market,8492
2025-05-19,GPU Training,Startup,4349
2025-05-19,GPU Training,Research/Academic,4098
2025-05-19,GPU Inference,Enterprise,18927
2025-05-19,GPU Inference,Mid-Market,9607
2025-05-19,GPU Inference,Startup,9895
2025-05-19,GPU Inference,Research/Academic,1551
2025-05-19,CPU Batch,Enterprise,7419
2025-05-19,CPU Batch,Mid-Market,3871
2025-05-19,CPU Batch,Startup,1309
2025-05-19,CPU Batch,Research/Academic,1798
2025-05-19,CPU Interactive,Enterprise,5569
2025-05-19,CPU Interactive,Mid-Market,2901
2025-05-19,CPU Interactive,Startup,1787
2025-05-19,CPU Interactive,Research/Academic,3228
2025-05-20,GPU Training,Enterprise,24135
2025-05-20,GPU Training,Mid-Market,8457
2025-05-20,GPU Training,Startup,5159
2025-05-20,GPU Training,Research/Academic,3812
2025-05-20,GPU Inference,Enterprise,21785
2025-05-20,GPU Inference,Mid-Market,11665
2025-05-20,GPU Inference,Startup,7734
2025-05-20,GPU Inference,Research/Academic,1729
2025-05-20,CPU Batch,Enterprise,7873
2025-05-20,CPU Batch,Mid-Market,4846
2025-05-20,CPU Batch,Startup,1076
2025-05-20,CPU Batch,Research/Academic,1890
2025-05-20,CPU Interactive,Enterprise,5759
2025-05-20,CPU Interactive,Mid-Market,2868
2025-05-20,CPU Interactive,Startup,2114
2025-05-20,CPU Interactive,Research/Academic,2989
2025-05-21,GPU Training,Enterprise,23436
2025-05-21,GPU Training,Mid-Market,9358
2025-05-21,GPU Training,Startup,5117
2025-05-21,GPU Training,Research/Academic,4250
2025-05-21,GPU Inference,Enterprise,20746
2025-05-21,GPU Inference,Mid-Market,10723
2025-05-21,GPU Inference,Startup,8897
2025-05-21,GPU Inference,Research/Academic,1728
2025-05-21,CPU Batch,Enterprise,8207
2025-05-21,CPU Batch,Mid-Market,4232
2025-05-21,CPU Batch,Startup,1023
2025-05-21,CPU Batch,Research/Academic,1658
2025-05-21,CPU Interactive,Enterprise,6010
2025-05-21,CPU Interactive,Mid-Market,3512
2025-05-21,CPU Interactive,Startup,2601
2025-05-21,CPU Interactive,Research/Academic,3573
2025-05-22,GPU Training,Enterprise,24595
2025-05-22,GPU Training,Mid-Market,9666
2025-05-22,GPU Training,Startup,3835
2025-05-22,GPU Training,Research/Academic,4317
2025-05-22,GPU Inference,Enterprise,20331
2025-05-22,GPU Inference,Mid-Market,10802
2025-05-22,GPU Inference,Startup,12829
2025-05-22,GPU Inference,Research/Academic,1741
2025-05-22,CPU Batch,Enterprise,7586
2025-05-22,CPU Batch,Mid-Market,4274
2025-05-22,CPU Batch,Startup,1139
2025-05-22,CPU Batch,Research/Academic,1606
2025-05-22,CPU Interactive,Enterprise,6671
2025-05-22,CPU Interactive,Mid-Market,3593
2025-05-22,CPU Interactive,Startup,2384
2025-05-22,CPU Interactive,Research/Academic,3085
2025-05-23,GPU Training,Enterprise,23082
2025-05-23,GPU Training,Mid-Market,9753
2025-05-23,GPU Training,Startup,4528
2025-05-23,GPU Training,Research/Academic,3112
2025-05-23,GPU Inference,Enterprise,22324
2025-05-23,GPU Inference,Mid-Market,10496
2025-05-23,GPU Inference,Startup,8881
2025-05-23,GPU Inference,Research/Academic,1768
2025-05-23,CPU Batch,Enterprise,7780
2025-05-23,CPU Batch,Mid-Market,4256
2025-05-23,CPU Batch,Startup,1120
2025-05-23,CPU Batch,Research/Academic,1528
2025-05-23,CPU Interactive,Enterprise,5665
2025-05-23,CPU Interactive,Mid-Market,3368
2025-05-23,CPU Interactive,Startup,1933
2025-05-23,CPU Interactive,Research/Academic,2743
2025-05-24,GPU Training,Enterprise,18710
2025-05-24,GPU Training,Mid-Market,6466
2025-05-24,GPU Training,Startup,3169
2025-05-24,GPU Training,Research/Academic,2945
2025-05-24,GPU Inference,Enterprise,14144
2025-05-24,GPU Inference,Mid-Market,6497
2025-05-24,GPU Inference,Startup,5595
2025-05-24,GPU Inference,Research/Academic,1155
2025-05-24,CPU Batch,Enterprise,5138
2025-05-24,CPU Batch,Mid-Market,2921
2025-05-24,CPU Batch,Startup,980
2025-05-24,CPU Batch,Research/Academic,1269
2025-05-24,CPU Interactive,Enterprise,3211
2025-05-24,CPU Interactive,Mid-Market,1666
2025-05-24,CPU Interactive,Startup,1072
2025-05-24,CPU Interactive,Research/Academic,1608
2025-05-25,GPU Training,Enterprise,17113
2025-05-25,GPU Training,Mid-Market,6636
2025-05-25,GPU Training,Startup,3368
2025-05-25,GPU Training,Research/Academic,2818
2025-05-25,GPU Inference,Enterprise,13226
2025-05-25,GPU Inference,Mid-Market,7163
2025-05-25,GPU Inference,Startup,6000
2025-05-25,GPU Inference,Research/Academic,1021
2025-05-25,CPU Batch,Enterprise,4223
2025-05-25,CPU Batch,Mid-Market,2175
2025-05-25,CPU Batch,Startup,621
2025-05-25,CPU Batch,Research/Academic,984
2025-05-25,CPU Interactive,Enterprise,2726
2025-05-25,CPU Interactive,Mid-Market,1315
2025-05-25,CPU Interactive,Startup,938
2025-05-25,CPU Interactive,Research/Academic,1412
2025-05-26,GPU Training,Enterprise,11834
2025-05-26,GPU Training,Mid-Market,5171
2025-05-26,GPU Training,Startup,3015
2025-05-26,GPU Training,Research/Academic,1791
2025-05-26,GPU Inference,Enterprise,10879
2025-05-26,GPU Inference,Mid-Market,6231
2025-05-26,GPU Inference,Startup,5637
2025-05-26,GPU Inference,Research/Academic,773
2025-05-26,CPU Batch,Enterprise,4161
2025-05-26,CPU Batch,Mid-Market,2235
2025-05-26,CPU Batch,Startup,705
2025-05-26,CPU Batch,Research/Academic,724
2025-05-26,CPU Interactive,Enterprise,2889
2025-05-26,CPU Interactive,Mid-Market,1590
2025-05-26,CPU Interactive,Startup,1435
2025-05-26,CPU Interactive,Research/Academic,1582
2025-05-27,GPU Training,Enterprise,22178
2025-05-27,GPU Training,Mid-Market,8614
2025-05-27,GPU Training,Startup,5664
2025-05-27,GPU Training,Research/Academic,4118
2025-05-27,GPU Inference,Enterprise,20445
2025-05-27,GPU Inference,Mid-Market,10507
2025-05-27,GPU Inference,Startup,9217
2025-05-27,GPU Inference,Research/Academic,1896
2025-05-27,CPU Batch,Enterprise,7485
2025-05-27,CPU Batch,Mid-Market,3836
2025-05-27,CPU Batch,Startup,1001
2025-05-27,CPU Batch,Research/Academic,1701
2025-05-27,CPU Interactive,Enterprise,5456
2025-05-27,CPU Interactive,Mid-Market,3040
2025-05-27,CPU Interactive,Startup,1933
2025-05-27,CPU Interactive,Research/Academic,3260
2025-05-28,GPU Training,Enterprise,24074
2025-05-28,GPU Training,Mid-Market,9472
2025-05-28,GPU Training,Startup,3795
2025-05-28,GPU Training,Research/Academic,4221
2025-05-28,GPU Inference,Enterprise,20361
2025-05-28,GPU Inference,Mid-Market,10621
2025-05-28,GPU Inference,Startup,11763
2025-05-28,GPU Inference,Research/Academic,1835
2025-05-28,CPU Batch,Enterprise,7826
2025-05-28,CPU Batch,Mid-Market,5207
2025-05-28,CPU Batch,Startup,1089
2025-05-28,CPU Batch,Research/Academic,1905
2025-05-28,CPU Interactive,Enterprise,5632
2025-05-28,CPU Interactive,Mid-Market,3203
2025-05-28,CPU Interactive,Startup,1903
2025-05-28,CPU Interactive,Research/Academic,3168
2025-05-29,GPU Training,Enterprise,24640
2025-05-29,GPU Training,Mid-Market,9024
2025-05-29,GPU Training,Startup,5250
2025-05-29,GPU Training,Research/Academic,3993
2025-05-29,GPU Inference,Enterprise,21670
2025-05-29,GPU Inference,Mid-Market,11606
2025-05-29,GPU Inference,Startup,7565
2025-05-29,GPU Inference,Research/Academic,1605
2025-05-29,CPU Batch,Enterprise,7885
2025-05-29,CPU Batch,Mid-Market,4352
2025-05-29,CPU Batch,Startup,1442
2025-05-29,CPU Batch,Research/Academic,1705
2025-05-29,CPU Interactive,Enterprise,6073
2025-05-29,CPU Interactive,Mid-Market,3149
2025-05-29,CPU Interactive,Startup,2391
2025-05-29,CPU Interactive,Research/Academic,3112
2025-05-30,GPU Training,Enterprise,23228
2025-05-30,GPU Training,Mid-Market,8752
2025-05-30,GPU Training,Startup,4703
2025-05-30,GPU Training,Research/Academic,3813
2025-05-30,GPU Inference,Enterprise,19799
2025-05-30,GPU Inference,Mid-Market,10786
2025-05-30,GPU Inference,Startup,6007
2025-05-30,GPU Inference,Research/Academic,1549
2025-05-30,CPU Batch,Enterprise,7307
2025-05-30,CPU Batch,Mid-Market,4405
2025-05-30,CPU Batch,Startup,1121
2025-05-30,CPU Batch,Research/Academic,1613
2025-05-30,CPU Interactive,Enterprise,5607
2025-05-30,CPU Interactive,Mid-Market,2933
2025-05-30,CPU Interactive,Startup,2001
2025-05-30,CPU Interactive,Research/Academic,2933
2025-05-31,GPU Training,Enterprise,17605
2025-05-31,GPU Training,Mid-Market,6519
2025-05-31,GPU Training,Startup,2974
2025-05-31,GPU Training,Research/Academic,2772
2025-05-31,GPU Inference,Enterprise,14325
2025-05-31,GPU Inference,Mid-Market,7485
2025-05-31,GPU Inference,Startup,5096
2025-05-31,GPU Inference,Research/Academic,1208
2025-05-31,CPU Batch,Enterprise,5261
2025-05-31,CPU Batch,Mid-Market,2891
2025-05-31,CPU Batch,Startup,818
2025-05-31,CPU Batch,Research/Academic,1184
2025-05-31,CPU Interactive,Enterprise,3388
2025-05-31,CPU Interactive,Mid-Market,1655
2025-05-31,CPU Interactive,Startup,1024
2025-05-31,CPU Interactive,Research/Academic,1422
2025-06-01,GPU Training,Enterprise,19101
2025-06-01,GPU Training,Mid-Market,7563
2025-06-01,GPU Training,Startup,2990
2025-06-01,GPU Training,Research/Academic,2851
2025-06-01,GPU Inference,Enterprise,13514
2025-06-01,GPU Inference,Mid-Market,7649
2025-06-01,GPU Inference,Startup,4970
2025-06-01,GPU Inference,Research/Academic,930
2025-06-01,CPU Batch,Enterprise,5057
2025-06-01,CPU Batch,Mid-Market,2509
2025-06-01,CPU Batch,Startup,757
2025-06-01,CPU Batch,Research/Academic,1005
2025-06-01,CPU Interactive,Enterprise,2892
2025-06-01,CPU Interactive,Mid-Market,1390
2025-06-01,CPU Interactive,Startup,960
2025-06-01,CPU Interactive,Research/Academic,1482
2025-06-02,GPU Training,Enterprise,21694
2025-06-02,GPU Training,Mid-Market,8730
2025-06-02,GPU Training,Startup,4269
2025-06-02,GPU Training,Research/Academic,3933
2025-06-02,GPU Inference,Enterprise,20625
2025-06-02,GPU Inference,Mid-Market,10088
2025-06-02,GPU Inference,Startup,7184
2025-06-02,GPU Inference,Research/Academic,1694
2025-06-02,CPU Batch,Enterprise,7791
2025-06-02,CPU Batch,Mid-Market,3791
2025-06-02,CPU Batch,Startup,1228
2025-06-02,CPU Batch,Research/Academic,1697
2025-06-02,CPU Interactive,Enterprise,5575
2025-06-02,CPU Interactive,Mid-Market,2659
2025-06-02,CPU Interactive,Startup,2306
2025-06-02,CPU Interactive,Research/Academic,2663
2025-06-03,GPU Training,Enterprise,25025
2025-06-03,GPU Training,Mid-Market,8856
2025-06-03,GPU Training,Startup,4475
2025-06-03,GPU Training,Research/Academic,4641
2025-06-03,GPU Inference,Enterprise,22639
2025-06-03,GPU Inference,Mid-Market,12309
2025-06-03,GPU Inference,Startup,9785
2025-06-03,GPU Inference,Research/Academic,1816
2025-06-03,CPU Batch,Enterprise,7561
2025-06-03,CPU Batch,Mid-Market,4204
2025-06-03,CPU Batch,Startup,1222
2025-06-03,CPU Batch,Research/Academic,1973
2025-06-03,CPU Interactive,Enterprise,6013
2025-06-03,CPU Interactive,Mid-Market,3404
2025-06-03,CPU Interactive,Startup,2360
2025-06-03,CPU Interactive,Research/Academic,3483
2025-06-04,GPU Training,Enterprise,26029
2025-06-04,GPU Training,Mid-Market,10413
2025-06-04,GPU Training,Startup,4008
2025-06-04,GPU Training,Research/Academic,3898
2025-06-04,GPU Inference,Enterprise,20829
2025-06-04,GPU Inference,Mid-Market,12377
2025-06-04,GPU Inference,Startup,10508
2025-06-04,GPU Inference,Research/Academic,1945
2025-06-04,CPU Batch,Enterprise,8131
2025-06-04,CPU Batch,Mid-Market,4252
2025-06-04,CPU Batch,Startup,1274
2025-06-04,CPU Batch,Research/Academic,2066
2025-06-04,CPU Interactive,Enterprise,6812
2025-06-04,CPU Interactive,Mid-Market,3665
2025-06-04,CPU Interactive,Startup,2480
2025-06-04,CPU Interactive,Research/Academic,3664
2025-06-05,GPU Training,Enterprise,25920
2025-06-05,GPU Training,Mid-Market,9570
2025-06-05,GPU Training,Startup,4848
2025-06-05,GPU Training,Research/Academic,4102
2025-06-05,GPU Inference,Enterprise,22687
2025-06-05,GPU Inference,Mid-Market,10848
2025-06-05,GPU Inference,Startup,10982
2025-06-05,GPU Inference,Research/Academic,1891
2025-06-05,CPU Batch,Enterprise,8848
2025-06-05,CPU Batch,Mid-Market,3948
2025-06-05,CPU Batch,Startup,1624
2025-06-05,CPU Batch,Research/Academic,1623
2025-06-05,CPU Interactive,Enterprise,6233
2025-06-05,CPU Interactive,Mid-Market,3410
2025-06-05,CPU Interactive,Startup,2865
2025-06-05,CPU Interactive,Research/Academic,3443
2025-06-06,GPU Training,Enterprise,24771
2025-06-06,GPU Training,Mid-Market,8889
2025-06-06,GPU Training,Startup,3989
2025-06-06,GPU Training,Research/Academic,4637
2025-06-06,GPU Inference,Enterprise,22521
2025-06-06,GPU Inference,Mid-Market,12316
2025-06-06,GPU Inference,Startup,9731
2025-06-06,GPU Inference,Research/Academic,1399
2025-06-06,CPU Batch,Enterprise,7732
2025-06-06,CPU Batch,Mid-Market,4446
2025-06-06,CPU Batch,Startup,1203
2025-06-06,CPU Batch,Research/Academic,1711
2025-06-06,CPU Interactive,Enterprise,5715
2025-06-06,CPU Interactive,Mid-Market,3477
2025-06-06,CPU Interactive,Startup,2364
2025-06-06,CPU Interactive,Research/Academic,3214
2025-06-07,GPU Training,Enterprise,18594
2025-06-07,GPU Training,Mid-Market,7255
2025-06-07,GPU Training,Startup,3057
2025-06-07,GPU Training,Research/Academic,3195
2025-06-07,GPU Inference,Enterprise,13796
2025-06-07,GPU Inference,Mid-Market,7027
2025-06-07,GPU Inference,Startup,6252
2025-06-07,GPU Inference,Research/Academic,1461
2025-06-07,CPU Batch,Enterprise,5043
2025-06-07,CPU Batch,Mid-Market,2631
2025-06-07,CPU Batch,Startup,861
2025-06-07,CPU Batch,Research/Academic,1375
2025-06-07,CPU Interactive,Enterprise,3327
2025-06-07,CPU Interactive,Mid-Market,1889
2025-06-07,CPU Interactive,Startup,1188
2025-06-07,CPU Interactive,Research/Academic,1638
2025-06-08,GPU Training,Enterprise,17950
2025-06-08,GPU Training,Mid-Market,6421
2025-06-08,GPU Training,Startup,3675
2025-06-08,GPU Training,Research/Academic,2662
2025-06-08,GPU Inference,Enterprise,14295
2025-06-08,GPU Inference,Mid-Market,7110
2025-06-08,GPU Inference,Startup,5728
2025-06-08,GPU Inference,Research/Academic,957
2025-06-08,CPU Batch,Enterprise,4468
2025-06-08,CPU Batch,Mid-Market,2676
2025-06-08,CPU Batch,Startup,702
2025-06-08,CPU Batch,Research/Academic,1046
2025-06-08,CPU Interactive,Enterprise,2748
2025-06-08,CPU Interactive,Mid-Market,1548
2025-06-08,CPU Interactive,Startup,905
2025-06-08,CPU Interactive,Research/Academic,1483
2025-06-09,GPU Training,Enterprise,24228
2025-06-09,GPU Training,Mid-Market,9177
2025-06-09,GPU Training,Startup,4035
